date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:50:01	28696/28696	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Apr%202019%2016:50:01%20GMT	https://chezberns.com/wp-content/themes/spoon/images/prettyPhoto/facebook/contentPatternBottom.png	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/images/prettyPhoto/facebook/contentPatternBottom.png	(from https://chezberns.com/wp-content/themes/spoon/css/prettyphoto.css?ver=screen)
18:50:02	28696/28696	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Apr%202019%2016:50:02%20GMT	https://chezberns.com/wp-content/themes/spoon/images/prettyPhoto/facebook/default_thumbnail.gif	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/images/prettyPhoto/facebook/default_thumbnail.gif	(from https://chezberns.com/wp-content/themes/spoon/css/prettyphoto.css?ver=screen)
18:50:03	28696/28696	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Apr%202019%2016:50:03%20GMT	https://chezberns.com/wp-content/themes/spoon/images/prettyPhoto/light_rounded/loader.gif	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/images/prettyPhoto/light_rounded/loader.gif	(from https://chezberns.com/wp-content/themes/spoon/css/prettyphoto.css?ver=screen)
18:50:04	847/847	---M--	200	added ('OK')	image/gif	date:Fri,%2011%20Jan%202019%2013:36:45%20GMT	https://chezberns.com/wp-content/themes/spoon/images/loader.gif	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/images/loader.gif	(from https://chezberns.com/wp-content/themes/spoon/css/prettyphoto.css?ver=screen)
18:50:06	35006/-1	---M--	200	added ('OK')	text/html	date:Fri,%2019%20Apr%202019%2016:50:05%20GMT	https://chezberns.com/notre-histoire/	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/notre-histoire/index.html	(from https://chezberns.com/)
18:50:07	0/-1	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Apr%202019%2016:50:06%20GMT	https://chezberns.com/notre-univers/%20	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/notre-univers/%20.html	(from https://chezberns.com/)
18:50:07	0/-1	---M--	400	error ('')			https://chezberns.com/wp-admin/admin-ajax.php	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-admin/admin-ajax.html	(from https://chezberns.com/)
18:50:07	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Jan%202019%2013:58:07%20GMT	https://chezberns.com/wp-content/plugins/revslider/public/assets/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.eot?d7yf1v	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/plugins/revslider/public/assets/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d.eot	(from https://chezberns.com/wp-content/plugins/revslider/public/assets/fonts/pe-icon-7-stroke/css/pe-icon-7-stroke.css)
18:50:08	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Apr%202019%2016:50:07%20GMT	https://chezberns.com/notre-univers/	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/notre-univers/index.html	(from https://chezberns.com/notre-univers/%20)
18:50:08	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Jan%202019%2013:58:07%20GMT	https://chezberns.com/wp-content/plugins/revslider/public/assets/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.eot?	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/plugins/revslider/public/assets/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-stroked41d.eot	(from https://chezberns.com/wp-content/plugins/revslider/public/assets/fonts/pe-icon-7-stroke/css/pe-icon-7-stroke.css)
18:50:09	58556/58556	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2011%20Jan%202019%2013:58:06%20GMT	https://chezberns.com/wp-content/plugins/revslider/public/assets/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.woff?d7yf1v	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/plugins/revslider/public/assets/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d.woff	(from https://chezberns.com/wp-content/plugins/revslider/public/assets/fonts/pe-icon-7-stroke/css/pe-icon-7-stroke.css)
18:50:10	58480/58480	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2011%20Jan%202019%2013:58:07%20GMT	https://chezberns.com/wp-content/plugins/revslider/public/assets/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.ttf?d7yf1v	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/plugins/revslider/public/assets/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d.ttf	(from https://chezberns.com/wp-content/plugins/revslider/public/assets/fonts/pe-icon-7-stroke/css/pe-icon-7-stroke.css)
18:50:12	60085/60085	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2011%20Jan%202019%2012:51:10%20GMT	https://chezberns.com/wp-content/plugins/instagram-feed/js/sb-instagram.min.js?ver=1.10.2	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/plugins/instagram-feed/js/sb-instagram.min3e5a.js	(from https://chezberns.com/)
18:50:12	164020/164020	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Jan%202019%2013:58:12%20GMT	https://chezberns.com/wp-content/plugins/revslider/public/assets/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.svg?d7yf1v	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/plugins/revslider/public/assets/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d.svg	(from https://chezberns.com/wp-content/plugins/revslider/public/assets/fonts/pe-icon-7-stroke/css/pe-icon-7-stroke.css)
18:50:13	28696/28696	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Apr%202019%2016:50:12%20GMT	https://chezberns.com/notre-histoire/linkid.js	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/notre-histoire/linkid.js	(from https://chezberns.com/notre-histoire/)
18:50:13	35736/-1	---M--	200	added ('OK')	text/html	date:Fri,%2019%20Apr%202019%2016:50:12%20GMT	https://chezberns.com/univers/	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/univers/index.html	(from https://chezberns.com/)
18:50:14	30319/-1	---M--	200	added ('OK')	text/html	date:Fri,%2019%20Apr%202019%2016:50:13%20GMT	https://chezberns.com/team/xavier/	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/team/xavier/index.html	(from https://chezberns.com/equipe/)
18:50:15	2360/2360	UR-MCZ	200	added ('OK')	text/xml	date:Fri,%2019%20Apr%202019%2016:50:14%20GMT	https://chezberns.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchezberns.com%2Fpartenaires%2F&format=xml	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-json/oembed/1.0/embed3591	(from https://chezberns.com/partenaires/)
18:50:15	14147/14147	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Jan%202019%2013:10:09%20GMT	https://chezberns.com/wp-content/uploads/2018/11/ClaraMax-2-169x300.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/uploads/2018/11/ClaraMax-2-169x300.jpg	(from https://chezberns.com/mariages/)
18:50:15	4000/4000	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2011%20Jan%202019%2013:37:02%20GMT	https://chezberns.com/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-includes/js/jquery/ui/core.mine899.js	(from https://chezberns.com/)
18:50:15	9312/9312	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Jan%202019%2012:51:35%20GMT	https://chezberns.com/wp-content/plugins/responsive-lightbox/font/responsive-lightbox.eot?86939755	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/plugins/responsive-lightbox/font/responsive-lightbox1350.eot	(from https://chezberns.com/wp-content/plugins/responsive-lightbox/css/gallery.css?ver=2.0.5)
18:50:16	27891/27891	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Jan%202019%2013:01:44%20GMT	https://chezberns.com/wp-content/uploads/2018/11/Photo-11-300x200.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/uploads/2018/11/Photo-11-300x200.jpg	(from https://chezberns.com/mariages/)
18:50:16	87846/87846	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Jan%202019%2013:02:38%20GMT	https://chezberns.com/wp-content/uploads/2018/11/ClaraMax-1.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/uploads/2018/11/ClaraMax-1.jpg	(from https://chezberns.com/mariages/)
18:50:16	4500/4500	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Jan%202019%2012:51:36%20GMT	https://chezberns.com/wp-content/plugins/responsive-lightbox/font/responsive-lightbox.woff2?86939755	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/plugins/responsive-lightbox/font/responsive-lightbox1350.html	(from https://chezberns.com/wp-content/plugins/responsive-lightbox/css/gallery.css?ver=2.0.5)
18:50:17	556315/556315	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Jan%202019%2013:15:10%20GMT	https://chezberns.com/wp-content/uploads/2018/11/SoFe-2.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/uploads/2018/11/SoFe-2.jpg	(from https://chezberns.com/mariages/)
18:50:17	5392/5392	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2011%20Jan%202019%2012:51:33%20GMT	https://chezberns.com/wp-content/plugins/responsive-lightbox/font/responsive-lightbox.woff?86939755	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/plugins/responsive-lightbox/font/responsive-lightbox1350.woff	(from https://chezberns.com/wp-content/plugins/responsive-lightbox/css/gallery.css?ver=2.0.5)
18:50:18	9100/9100	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2011%20Jan%202019%2012:51:36%20GMT	https://chezberns.com/wp-content/plugins/responsive-lightbox/font/responsive-lightbox.ttf?86939755	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/plugins/responsive-lightbox/font/responsive-lightbox1350.ttf	(from https://chezberns.com/wp-content/plugins/responsive-lightbox/css/gallery.css?ver=2.0.5)
18:50:20	6794/6794	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Jan%202019%2012:51:33%20GMT	https://chezberns.com/wp-content/plugins/responsive-lightbox/font/responsive-lightbox.svg?86939755	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/plugins/responsive-lightbox/font/responsive-lightbox1350.svg	(from https://chezberns.com/wp-content/plugins/responsive-lightbox/css/gallery.css?ver=2.0.5)
18:50:20	2482/2482	---M--	200	added ('OK')	image/gif	date:Fri,%2011%20Jan%202019%2013:49:27%20GMT	https://chezberns.com/wp-content/plugins/responsive-lightbox/assets/slippry/images/sy-loader.gif	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/plugins/responsive-lightbox/assets/slippry/images/sy-loader.gif	(from https://chezberns.com/wp-content/plugins/responsive-lightbox/assets/slippry/slippry.min.css?ver=2.0.5)
18:50:21	834/834	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Jan%202019%2013:49:27%20GMT	https://chezberns.com/wp-content/plugins/responsive-lightbox/assets/slippry/images/arrows.svg	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/plugins/responsive-lightbox/assets/slippry/images/arrows.svg	(from https://chezberns.com/wp-content/plugins/responsive-lightbox/assets/slippry/slippry.min.css?ver=2.0.5)
18:50:23	0/-1	---M--	405	error ('')			https://chezberns.com/xmlrpc.php	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/xmlrpc.php	(from https://chezberns.com/contact/)
18:50:23	145732/145732	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Jan%202019%2013:31:16%20GMT	https://chezberns.com/wp-content/uploads/2016/03/Photo-3-Header-Event-pro-1200x620.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/uploads/2016/03/Photo-3-Header-Event-pro-1200x620.jpg	(from https://chezberns.com/evenements-pro/)
18:50:24	2640/2640	UR-MCZ	200	added ('OK')	text/xml	date:Fri,%2019%20Apr%202019%2016:50:24%20GMT	https://chezberns.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchezberns.com%2Fgallery%2Fevenements-pro%2F&format=xml	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-json/oembed/1.0/embed8bb0	(from https://chezberns.com/gallery/evenements-pro/)
18:50:25	2516/2516	UR-MCZ	200	added ('OK')	text/xml	date:Fri,%2019%20Apr%202019%2016:50:24%20GMT	https://chezberns.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchezberns.com%2Fteam%2Fxavier%2F&format=xml	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-json/oembed/1.0/embed5ad2	(from https://chezberns.com/team/xavier/)
18:50:26	1003730/1003730	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Jan%202019%2013:07:39%20GMT	https://chezberns.com/wp-content/uploads/2018/11/relly2.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/uploads/2018/11/relly2.jpg	(from https://chezberns.com/evenements-pro/)
18:50:26	30321/-1	---M--	200	added ('OK')	text/html	date:Fri,%2019%20Apr%202019%2016:50:25%20GMT	https://chezberns.com/team/alexandre/	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/team/alexandre/index.html	(from https://chezberns.com/equipe/)
18:50:27	30415/-1	---M--	200	added ('OK')	text/html	date:Fri,%2019%20Apr%202019%2016:50:26%20GMT	https://chezberns.com/team/marie-alexandrine/	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/team/marie-alexandrine/index.html	(from https://chezberns.com/equipe/)
18:50:28	2552/2552	UR-MCZ	200	added ('OK')	text/xml	date:Fri,%2019%20Apr%202019%2016:50:27%20GMT	https://chezberns.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchezberns.com%2Fteam%2Fmarie-alexandrine%2F&format=xml	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-json/oembed/1.0/embed1ea4	(from https://chezberns.com/team/marie-alexandrine/)
18:50:28	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Jan%202019%2013:54:28%20GMT	https://chezberns.com/wp-content/themes/spoon/fonts/fontawesome/fonts/fontawesome-webfont.eot?v=4.6.3	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/fonts/fontawesome/fonts/fontawesome-webfont5b62.eot	(from https://chezberns.com/wp-content/themes/spoon/fonts/fontawesome/css/font-awesome.min.css?ver=screen)
18:50:29	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Jan%202019%2013:54:28%20GMT	https://chezberns.com/wp-content/themes/spoon/fonts/fontawesome/fonts/fontawesome-webfont.eot?	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/fonts/fontawesome/fonts/fontawesome-webfontd41d.eot	(from https://chezberns.com/wp-content/themes/spoon/fonts/fontawesome/css/font-awesome.min.css?ver=screen)
18:50:30	71896/71896	---M--	200	added ('OK')	text/html	date:Fri,%2011%20Jan%202019%2013:54:18%20GMT	https://chezberns.com/wp-content/themes/spoon/fonts/fontawesome/fonts/fontawesome-webfont.woff2?v=4.6.3	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/fonts/fontawesome/fonts/fontawesome-webfont5b62.html	(from https://chezberns.com/wp-content/themes/spoon/fonts/fontawesome/css/font-awesome.min.css?ver=screen)
18:50:41	90412/90412	---MCZ	200	added ('OK')	application/x-font-woff	date:Fri,%2011%20Jan%202019%2013:54:28%20GMT	https://chezberns.com/wp-content/themes/spoon/fonts/fontawesome/fonts/fontawesome-webfont.woff?v=4.6.3	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/fonts/fontawesome/fonts/fontawesome-webfont5b62.woff	(from https://chezberns.com/wp-content/themes/spoon/fonts/fontawesome/css/font-awesome.min.css?ver=screen)
18:50:42	152796/152796	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2011%20Jan%202019%2013:54:24%20GMT	https://chezberns.com/wp-content/themes/spoon/fonts/fontawesome/fonts/fontawesome-webfont.ttf?v=4.6.3	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/fonts/fontawesome/fonts/fontawesome-webfont5b62.ttf	(from https://chezberns.com/wp-content/themes/spoon/fonts/fontawesome/css/font-awesome.min.css?ver=screen)
18:50:44	391622/391622	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Jan%202019%2013:54:27%20GMT	https://chezberns.com/wp-content/themes/spoon/fonts/fontawesome/fonts/fontawesome-webfont.svg?v=4.6.3	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/fonts/fontawesome/fonts/fontawesome-webfont5b62.svg	(from https://chezberns.com/wp-content/themes/spoon/fonts/fontawesome/css/font-awesome.min.css?ver=screen)
18:50:45	28696/28696	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Apr%202019%2016:50:44%20GMT	https://chezberns.com/wp-content/themes/spoon/images/prettyPhoto/default/sprite_y.png	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/images/prettyPhoto/default/sprite_y.png	(from https://chezberns.com/wp-content/themes/spoon/css/prettyphoto.css?ver=screen)
18:50:45	28696/28696	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Apr%202019%2016:50:44%20GMT	https://chezberns.com/wp-content/themes/spoon/images/prettyPhoto/default/sprite_x.png	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/images/prettyPhoto/default/sprite_x.png	(from https://chezberns.com/wp-content/themes/spoon/css/prettyphoto.css?ver=screen)
18:50:46	28696/28696	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Apr%202019%2016:50:44%20GMT	https://chezberns.com/wp-content/themes/spoon/images/prettyPhoto/default/sprite_next.png	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/images/prettyPhoto/default/sprite_next.png	(from https://chezberns.com/wp-content/themes/spoon/css/prettyphoto.css?ver=screen)
18:50:46	33320/33320	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Jan%202019%2013:08:57%20GMT	https://chezberns.com/wp-content/uploads/2018/11/relly2-300x200.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/uploads/2018/11/relly2-300x200.jpg	(from https://chezberns.com/evenements-pro/)
18:50:46	28696/28696	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Apr%202019%2016:50:44%20GMT	https://chezberns.com/wp-content/themes/spoon/images/prettyPhoto/default/sprite_prev.png	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/images/prettyPhoto/default/sprite_prev.png	(from https://chezberns.com/wp-content/themes/spoon/css/prettyphoto.css?ver=screen)
18:50:46	37321/37321	---MCZ	200	added ('OK')	text/html	date:Fri,%2019%20Apr%202019%2016:50:44%20GMT	https://chezberns.com/notre-univers-2/	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/notre-univers-2/index.html	(from https://chezberns.com/notre-univers/)
18:50:46	28696/28696	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2019%20Apr%202019%2016:50:44%20GMT	https://chezberns.com/wp-content/themes/spoon/images/prettyPhoto/default/sprite.png	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/images/prettyPhoto/default/sprite.png	(from https://chezberns.com/wp-content/themes/spoon/css/prettyphoto.css?ver=screen)
18:50:47	72417/72417	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Jan%202019%2012:59:17%20GMT	https://chezberns.com/wp-content/uploads/2018/11/eventpro.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/uploads/2018/11/eventpro.jpg	(from https://chezberns.com/evenements-pro/)
18:50:48	2323/2323	UR-MCZ	200	added ('OK')	text/xml	date:Fri,%2019%20Apr%202019%2016:50:47%20GMT	https://chezberns.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchezberns.com%2Fpresse%2F&format=xml	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-json/oembed/1.0/embed6651	(from https://chezberns.com/presse/)
18:50:48	152796/152796	URF---	200	added ('OK%20(cached)')	application/ttf		https://chezberns.com/wp-content/themes/spoon/fonts/fontawesome/fonts/fontawesome-webfont.ttf?v=4.6.3	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/fonts/fontawesome/fonts/fontawesome-webfont5b62.ttf	(from https://chezberns.com/wp-content/themes/spoon/fonts/fontawesome/css/font-awesome.min.css?ver=screen)
18:50:48	9742/9742	---M-Z	200	added ('OK')	text/css	date:Fri,%2011%20Jan%202019%2013:54:06%20GMT	https://chezberns.com/wp-content/themes/spoon/fonts/pe-icon-7-stroke/css/pe-icon-7-stroke.css?ver=screen	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/fonts/pe-icon-7-stroke/css/pe-icon-7-stroke8449.css	(from https://chezberns.com/)
18:50:48	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Jan%202019%2013:54:08%20GMT	https://chezberns.com/wp-content/themes/spoon/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.eot?d7yf1v	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d.eot	(from https://chezberns.com/wp-content/themes/spoon/fonts/pe-icon-7-stroke/css/pe-icon-7-stroke.css?ver=screen)
18:50:50	58680/58680	URF---	200	added ('OK%20(cached)')	application/eot		https://chezberns.com/wp-content/themes/spoon/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.eot?d7yf1v	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d.eot	(from https://chezberns.com/wp-content/themes/spoon/fonts/pe-icon-7-stroke/css/pe-icon-7-stroke.css?ver=screen)
18:50:51	58556/58556	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2011%20Jan%202019%2013:54:07%20GMT	https://chezberns.com/wp-content/themes/spoon/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.woff?d7yf1v	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d.woff	(from https://chezberns.com/wp-content/themes/spoon/fonts/pe-icon-7-stroke/css/pe-icon-7-stroke.css?ver=screen)
18:50:53	164020/164020	---MCZ	200	added ('OK')	image/svg+xml	date:Fri,%2011%20Jan%202019%2013:54:12%20GMT	https://chezberns.com/wp-content/themes/spoon/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.svg?d7yf1v	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d.svg	(from https://chezberns.com/wp-content/themes/spoon/fonts/pe-icon-7-stroke/css/pe-icon-7-stroke.css?ver=screen)
18:50:56	2277/2277	---MCZ	200	added ('OK')	application/json	date:Fri,%2019%20Apr%202019%2016:50:55%20GMT	https://chezberns.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fchezberns.com%2Fnotre-univers-2%2F	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-json/oembed/1.0/embedb039.json	(from https://chezberns.com/notre-univers-2/)
18:50:57	16281/16281	---M--	200	added ('OK')	image/jpeg	date:Fri,%2011%20Jan%202019%2013:16:04%20GMT	https://chezberns.com/wp-content/uploads/2018/10/Notre-histoire-1-300x200.jpg	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/uploads/2018/10/Notre-histoire-1-300x200.jpg	(from https://chezberns.com/notre-univers-2/)
18:50:59	122440/122440	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Jan%202019%2013:21:39%20GMT	https://chezberns.com/wp-content/uploads/2018/10/img_2-300x200.png	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/uploads/2018/10/img_2-300x200.png	(from https://chezberns.com/notre-univers-2/)
18:51:00	123097/123097	---M--	200	added ('OK')	image/png	date:Fri,%2011%20Jan%202019%2013:16:19%20GMT	https://chezberns.com/wp-content/uploads/2018/10/img_1-300x200.png	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/uploads/2018/10/img_1-300x200.png	(from https://chezberns.com/notre-univers-2/)
18:51:01	58680/58680	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2011%20Jan%202019%2013:54:08%20GMT	https://chezberns.com/wp-content/themes/spoon/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.eot?	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-stroked41d.eot	(from https://chezberns.com/wp-content/themes/spoon/fonts/pe-icon-7-stroke/css/pe-icon-7-stroke.css?ver=screen)
18:51:01	0/0	---MCZ	301	error ('Moved%20Permanently')	text/html	date:Fri,%2019%20Apr%202019%2016:51:01%20GMT	https://chezberns.com/?p=4228	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/index3804.html	(from https://chezberns.com/notre-univers-2/)
18:51:01	58480/58480	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2011%20Jan%202019%2013:54:09%20GMT	https://chezberns.com/wp-content/themes/spoon/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-stroke.ttf?d7yf1v	/home/turinglinux/Bureau/MatBot/WebHttp/Berns/chezberns.com/wp-content/themes/spoon/fonts/pe-icon-7-stroke/fonts/Pe-icon-7-strokebb1d.ttf	(from https://chezberns.com/wp-content/themes/spoon/fonts/pe-icon-7-stroke/css/pe-icon-7-stroke.css?ver=screen)
